ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: GOBERNADOR Y VICE - detalle por SECCIONALES DE ROSARIO                                                                                                             
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;BIELSA RAFAEL ANTONIO;0000220; 29,22                                                 
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;MERCIER JUAN CARLOS;0000027;  3,59                                                   
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BONFATTI ANTONIO JUAN;0000892; 58,76                                        
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;GIUSTINIANI RUBEN HECTOR;0000314; 20,69                                     
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BARLETTA MARIO DOMINGO;0000306; 20,16                                       
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;CACERES LUIS ALBERTO;0000006;  0,40                                         
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;CASTELLS RAUL ANIBAL;0000004;100,00                                     
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0006;PARTIDO OBRERO;BLANCO CARLOS ALBERTO MARIA;0000015;100,00                                                       
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos en Blanco;;0000068;  2,63                                                                                 
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Anulados;;0000076;  2,94                                                                                  
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Recurridos;;0000000;  0,00                                                                                
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Impugnados;;0000000;  0,00                                                                                
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Fuerza de Seguridad;;0000019;  0,73                                                                       
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Electores Observados;;0000000;  0,00                                                                      
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;    ;Total de votos emitidos;;0002589;  0,00                                                                         
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0001;PARTIDO AUTONOMISTA;YERBE CARLOS;0000005;100,00                                                                 
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0002;UNION PRO FEDERAL;TORRES MIGUEL IGNACIO;0000296;100,00                                                          
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;ROSSI AGUSTIN OSCAR;0000436; 37,75                                                   
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;BIELSA RAFAEL ANTONIO;0000348; 30,13                                                 
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;PEROTTI OMAR ANGEL;0000345; 29,87                                                    
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;MERCIER JUAN CARLOS;0000026;  2,25                                                   
2011/05/22;13;ROSARIO;307 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BONFATTI ANTONIO JUAN;0001440; 55,11                                        
